"Station
[001]","Day
[002]","Priority #
[003]","Sub-Recipe ID
[004]","Sub-Recipe URL
[005]","Sub-Recipe Name
[006]","Ingredient ID
[007]","Ingredient Name
[008]","Trim %
[009]","Weight/Quantity
[010]","Unit
[011]","Prep Instructions
[012]"
,,,542,,,297,"Garam Masala (Quality Brand, Punjabi Style)",,0.0861,Kgs,
Oven - 018,Wed,1,2819,https://eatbetterday.ca/admin/ingredients/2819,Pumpkin and Pistachio Salad Topper,,,,1.616,Kgs,"1) Mix together.
2) Weigh and Label."
,,,2819,,,174,Unsalted Pumpkin Seeds,,0.808,Kgs,
,,,2819,,,1003,Crushed Pistachio (Oven W),,0.808,Kgs,
Oven - 018,Wed,1,1126,https://eatbetterday.ca/admin/ingredients/1126,Roasted Cashew,,,,2.1,Kgs,"1) Check to make sure the cashews are not already roasted -Preheat the oven to 350F.
2) Place cashew on a sheet tray with parchment paper.
3) Roast for 8-10 minutes until golden. Remove from oven and place on a rolling rack.
4) Once cool place into Tupperware container.
5) Weigh and label"
,,,1126,,,179,Cashew Butts (Tootsi),,2.2826,Kgs,
Oven - 018,Wed,1,1452,https://eatbetterday.ca/admin/ingredients/1452,Rough Chopped Cashew Butts,,,,1.42,Kgs,"1) Set up the sirman food processor. Located in the veg area.
2) Lightly pulse nuts so they are about the size of your pinky fingernail.
3) Please dont over pulse into saw dust!
4) Weigh and label."
,,,1452,,,179,Cashew Butts (Tootsi),,1.449,Kgs,
Oven - 018,Wed,1,358,https://eatbetterday.ca/admin/ingredients/358,Steamed Beets,,,,17.6639,Kgs,"1) Use the program for steamed beets on the rationale.
2) Place your beets into perforated hotel pans with a normal hotel pan underneath to catch the liquid -3 kg of beets and 1 tbs of salt per tray-
3) Once cooked leave to cool and receive into grey bin, weigh and label."
,,,358,,,486,"9/16"" Diced Beets (Veg W)",,22.0799,Kgs,
Oven - 018,Tue,2,212,https://eatbetterday.ca/admin/ingredients/212,Aromatic Basmati Rice,,,,36.7231,Kgs,"* Use steam rice program + temperature probe. * Rinse rice before use.
1) Calculate how many hotel pans are needed by dividing the total dry amount by 2kg/pan. Add to each hotel pan: - 2 kg of rice. - 2 Tbsp Aromatic Spice Mix. - 2.2 kg water.
2) Be sure to mix the rice and water to ensure an even layer for cooking.
3) Put probe into rice and put into oven. (Max per pan 2.3 kg)
4) Rice should cook for about 20 mins, checking to ensure cooked.
5) Once cool fluff, scrape rice out and place it in a grey bin. Weigh + label. 4400"
,,,212,,,39,Water,,19.1962,Kgs,
,,,212,,,49,Basmati Rice,,18.3615,Kgs,
,,,212,,,676,Aromatic Rice Spice Mix,,0.2504,Kgs,
Oven - 018,Tue,2,1864,https://eatbetterday.ca/admin/ingredients/1864,Balsamic Roasted Red Peppers,,,,16.3823,Kgs,"1) Mix all ingredients together except the balsamic vinegar.
2) Roast the peppers on the “Flash Roasted Peppers” program: -6 minutes initially, Peppers should show some color but not burned -Splash the peppers with balsamic vinegar, then continue roasting for another 2 minutes.
3) Remove from heat and allow the peppers to cool completely.
4) Weigh and label."
,,,1864,,,44,Canola Oil,,0.635,Kgs,
,,,1864,,,78,(8480805) - Balsamic Vinegar,,1.016,Kgs,
,,,1864,,,147,Table Salt,,0.0508,Kgs,
,,,1864,,,149,Garlic Powder (Kasuku Brand),,0.1524,Kgs,
,,,1864,,,1551,Diced Red Peppers 1/1 inch (Veg T),,24.256,Kgs,
Oven - 018,Tue,2,1456,https://eatbetterday.ca/admin/ingredients/1456,BBQ Spice Roasted Potatoes (Oven T),,,5%,30.1053,Kgs,"* Divide spice by trays. * Rinse the starch off your potatoes before using.
1) Place 3kg of potatoes at a time in a bowl and spice and 30g of canola oil and toss. Rotate through until all product is prepped.
2) Lay your potatoes on to a parchment lined baking tray and spread out evenly.
3) Go to the large rationale and click the notepad icon, and select -roasted potato and yam- setting.
4) Once cooked place on rack and roll, uncovered to cool.
5) Receive, weigh and label.
6) If using the oven or small rationale.
7) Preheat oven to 450F.
8) Cook for 40-50 mins."
,,,1456,,,876,Medium Diced Yellow Potato (Veg T),,47.6667,Kgs,
,,,1456,,,1410,BBQ Spice (Oven W),,1.43,Kgs,
Oven - 018,Tue,2,1301,https://eatbetterday.ca/admin/ingredients/1301,Couscous,,,,4.3674,Kgs,"1) Bring Pot of water to a boil. Mise couscous in medium hotel pans with 2kg couscous, + drizzle of oil.
2) After adding couscous, tare out the hotel pan and add 2.7kg boiling water, then whisk to mix, and cover with plastic wrap to steam for 5 minutes.
3) Remove wrap after 5 minutes, and fluff up with a fork or whisk. Set aside to cool for 5 minutes.
4) Place in grey container weight + label."
,,,1301,,,39,Water,,2.9116,Kgs,
,,,1301,,,44,Canola Oil,,0.1213,Kgs,
,,,1301,,,320,Couscous,,2.1231,Kgs,
Oven - 018,Tue,2,1801,https://eatbetterday.ca/admin/ingredients/1801,De-frost Falafel,,,,210,un,"1) Pull from freezer.
2) Unbag and place on sheet trays and defrost overnight in fridge.
3) Label + cover with rolling rack tent."
,,,1801,,,1800,"Pitas Inc, Falafal Patties",,9.1875,Kgs,
Oven - 018,Tue,2,1470,https://eatbetterday.ca/admin/ingredients/1470,Grilled Broccoli,,,,7.8738,Kgs,"1) Use the grilled broccoli program on the rationale.
2) Place parchment on baking tray and lightly spray with oil then place 3 kg of broccoli on it and spray tops with oil.
3) Follow the program - Make sure broccoli is slightly charred.
4) Place place onto sheet trays then place on rack and roll.
5) Once cool put broccoli in a grey bin, weigh and label, and place in the fridge."
,,,1470,,,1192,Cut Broccoli Florets (Veg T),,14.7634,Kgs,
Oven - 018,Tue,2,2745,https://eatbetterday.ca/admin/ingredients/2745,HF Steamed Stew Carrots,,,,5.7448,Kgs,"1) Pre-heat oven to steam setting 205F at 100%.
2) Place on perforated metal hotel pans. Cook for 12-15 mins until tender (should not be crunchy/hard at all). Add more time if needed.
3) Remove trays from the oven onto a rack and roll. Place in the fridge to fully cool.
4) Once cooled, receive into grey bins. Record the total weight, lid each bin and label them with the name, weight, date, and your initials."
,,,2745,,,2744,Quartered Sliced Carrots (Veg W),,6.9643,Kgs,
Oven - 018,Tue,2,1938,https://eatbetterday.ca/admin/ingredients/1938,Italian Roasted Red Peppers,,,,18.7627,Kgs,"1) Mise all ingredients.
2) Preheat the oven to 500F. (For the small ovens do 450F) - Place all ingredients in a large grey bin and toss together with seasoning.
3) Place veg on a greased parchment paper tray. About 2-3kgs per tray.
4) Roast the veg for 12 minutes until you see them start to char slightly.
5) Once cooked place on a rolling rack and let cool.
6) Then place it in a grey bin.
7) Weigh and label."
,,,1938,,,44,Canola Oil,,0.3311,Kgs,
,,,1938,,,147,Table Salt,,0.0552,Kgs,
,,,1938,,,148,Black Pepper,,0.0276,Kgs,
,,,1938,,,863,Diced Red Peppers 4/5 inch (Veg T),,33.1107,Kgs,
,,,1938,,,1338,Clubhouse Italian Seasoning,,0.3587,Kgs,
Oven - 018,Tue,2,2793,https://eatbetterday.ca/admin/ingredients/2793,Oven Roasted Cherry Tomatoes,,,,11.7336,Kgs,"1) Preheat the oven to 400 F 0% Fan 4.
2) Wash the cherry tomatoes and drain them well, removing any stems.
3) Place all product into a container and mix well.
4) Place the mixture on a tray with parchment 2,5 kg per tray. Repeat until all the tomatoes are seasoned and trayed up.
5) Once the oven is preheated, place the trays inside and cook for 7 minutes.
6) When finished, the tomatoes should have spilt skin and be bright red.
7) Put the trays on a rack and roll to cool before receiving into a grey bin.
8) Once cooled, weigh the product and label with the name, weight, date and your initials."
,,,2793,,,94,Minced Garlic Confit (Sauce W),,2.086,Kgs,
,,,2793,,,1338,Clubhouse Italian Seasoning,,0.1043,Kgs,
,,,2793,,,2603,(1371716) - Cherry Tomatoes,,13.0373,Kgs,
Oven - 018,Tue,2,2581,https://eatbetterday.ca/admin/ingredients/2581,Roasted Asian Glazed Tempeh,,,,14.28,Kgs,"1) Pre-heat the large oven using the preset labelled Roasted Tempeh (475F 0% Fan 5, 6-8 mins).
2) In a large bin, add the steamed tempeh and glaze, mix using gloves ensuring each piece is coated.
3) Place max 2kg per tray lined with parchment in a single layer. Repeat until all tray-ed up.
4) Once the oven is preheated, place the trays inside and let cook for 6-8 mins. (check at 6 mins to see if it gets enough colour, let Halley know via recipe notes if it needed more time when large batch cooking).
5) When the oven goes off, the tempeh should be slightly caramelized, add an additional 1-2 mins if needed to achieve color when cooking a large amount at a time.
6) Remove from the oven and place trays on a rack and roll to cool to 50% before placing in the fridge.
7) Once cooled, receive into bins (no more than 80% full) Label bins with the name, weight, date, your initials and the number of bins."
,,,2581,,,2009,Steamed Tempeh (Oven W),,14.2221,Kgs,
,,,2581,,,2578,Asian Sweet Veg Glaze (Sauce W),,3.1744,Kgs,
Oven - 018,Tue,2,1380,https://eatbetterday.ca/admin/ingredients/1380,Roasted Everything Potatoes,,,,31.72,Kgs,"Set the Rational to Roasted Veg setting. Adjust the color bar to level 5, the size bar to 4, and add +5 minutes to the time it suggests. Gather a rolling rack with sheet trays and line all trays with parchment paper. In a large bowl, combine: 3 kg of 4/5"" diced yellow potatoes 180 g Everything Bagel Spice 30 g canola oil Toss the potatoes with the spice and oil until evenly coated. Spread the seasoned potatoes evenly on the parchment-lined trays. Place trays in the Rational and cook for the set time. Once cooked, remove trays from the oven and place on a rolling rack uncovered to cool. When cooled, transfer potatoes into grey bins. Label, weigh, and store in the fridge until needed."
,,,1380,,,149,Garlic Powder (Kasuku Brand),,0.0096,Kgs,
,,,1380,,,876,Medium Diced Yellow Potato (Veg T),,48.0606,Kgs,
,,,1380,,,1282,Everything Bagel Spice,,2.8836,Kgs,
Batch - 019,Fri,2,1793,https://eatbetterday.ca/admin/ingredients/1793,Rolled Enchilada,,,,370,un,"1) Using a green scoop for the filling into the tortilla shell and wrap just like you would a burrito.
2) Place on a parchment paper sheet tray and wrap with plastic wrap until portioning day.
3) Record the final count in the masterlist the place in the fridge. -100g filling per tortilla."
,,,1793,,,1792,Enchilada Filling (Sauce T),,37.7551,Kgs,
,,,1793,,,2563,Cut Tortillas In Half (Pro T),,370,un,
Oven - 018,Tue,2,2383,https://eatbetterday.ca/admin/ingredients/2383,Steamed Yellow Potatoes,,,,22.0066,Kgs,"1) Preheat the rationale for the max steam 205F 100%. * Rinse potatoes before use.
2) Place the 3 kgs or rinsed potatoes, 1 Tbsp of salt, 2 Tsp of pepper, and 10 grams garlic powder into a bowl, using your hands to toss the potatoes with the seasonings until evenly coated.
3) Place in a perforated hotel pan and repeat until all potatoes are seasoned and in pans.
4) Place the hotel pans in the rationale and steam potatoes for 20 mins or until soft and tender.
5) Once cooked, pull from the oven and place on a rolling rack uncovered to cool.
6) Once cool, receive potatoes into grey bins. Weigh and label with the name, weight, date and your initials."
,,,2383,,,876,Medium Diced Yellow Potato (Veg T),,28.0084,Kgs,
Oven - 018,Tue,2,1116,https://eatbetterday.ca/admin/ingredients/1116,Yam + Kale Mix,,,,10.5,Kgs,"1) Batch ingredients together WHEN POTATOES ARE STILL WARM.
2) Weigh and label. Make sure the final weight is added to the master list"
,,,1116,,,1230,Air Dried Shredded Kale (Veg W),,1.0405,Kgs,
,,,1116,,,1935,Universal Medium Diced Roasted Yam (Oven T),,9.4595,Kgs,
Oven - 018,Fri,3,2481,https://eatbetterday.ca/admin/ingredients/2481,Cannelloni Roasted Veg,,,,24.8,Kgs,"1) Batch all items, being careful not to break up the veg to much when mixing.
2) Weigh, label."
,,,2481,,,1938,Italian Roasted Red Peppers (Oven T),,10.4747,Kgs,
,,,2481,,,2253,Half-Moon Cut Seared Zucchini (Veg T),,9.0389,Kgs,
,,,2481,,,2480,Roasted Green Cabbage (OvenT),,5.4495,Kgs,
Oven - 018,Fri,3,1802,https://eatbetterday.ca/admin/ingredients/1802,Falafel Chopped Veggie Salad,,,,12.6,Kgs,"1) Batch all ingredients together.
2) Weigh and label."
,,,1802,,,27,Canned Chickpea,,1.6378,Kgs,
,,,1802,,,196,Ocean Spray Dried Cranberries,,1.201,Kgs,
,,,1802,,,317,Lemon Pepper Spice,,0.2184,Kgs,
,,,1802,,,343,Small Diced Zucchini (Veg T),,1.8562,Kgs,
,,,1802,,,809,Robo Small Diced Roma Tomatoes (Veg T),,2.5113,Kgs,
,,,1802,,,1301,Couscous (Oven T),,4.3674,Kgs,
,,,1802,,,1597,Rough Chopped Parsley For Garnish (Veg W),,0.0873,Kgs,
,,,1802,,,1882,Roasted Sliced Almonds (Oven W),,0.7353,Kgs,
Oven - 018,Fri,3,2873,https://eatbetterday.ca/admin/ingredients/2873,Italian Zuks + Peppers,,,,19.684,Kgs,1) Batch all ingredients together.
,,,2873,,,1938,Italian Roasted Red Peppers (Oven T),,8.288,Kgs,
,,,2873,,,2253,Half-Moon Cut Seared Zucchini (Veg T),,11.396,Kgs,
Oven - 018,Fri,3,1853,https://eatbetterday.ca/admin/ingredients/1853,Lemon Spiced Dill Rice,,,,33.2,Kgs,1) Batch items together.
,,,1853,,,317,Lemon Pepper Spice,,0.5596,Kgs,
,,,1853,,,1119,Minced Dill (Veg W),,0.4663,Kgs,
,,,1853,,,1582,Plain Basmati Rice .4 (Oven T),,32.1742,Kgs,
Oven - 018,Fri,3,2386,https://eatbetterday.ca/admin/ingredients/2386,Peru Potato Salad,,,,29.4,Kgs,"1) Weigh out ingredients. Split between multiple bins to make sure bins are not too full or too heavy.
2) If grey bins are too full to mix, transfer one bin at a time into a large black bin to mix well using gloves. Then place the mixture back into the grey bin.
3) Weigh each container. Lid, label with the date, your initial and the weight."
,,,2386,,,569,Blanched Corn (Veg W),,2.2329,Kgs,
,,,2386,,,1230,Air Dried Shredded Kale (Veg W),,0.4962,Kgs,
,,,2386,,,2383,Steamed Yellow Potatoes (Oven T),,22.0066,Kgs,
,,,2386,,,2385,Peru Potato Salad Dressing (Sauce T),,5.1109,Kgs,
Oven - 018,Fri,3,489,https://eatbetterday.ca/admin/ingredients/489,Quinoa + Beet,,,,21.715,Kgs,"1) Batch ingredients together.
2) Make sure to mix and evenly distribute the ingredients.
3) Weigh, label and put the final weight on the maasterlist"
,,,489,,,358,Steamed Beets (Oven W),,13.6724,Kgs,
,,,489,,,965,Oven Baked Tri Colored Quinoa (Oven T),,8.0426,Kgs,
Oven - 018,Fri,3,1863,https://eatbetterday.ca/admin/ingredients/1863,Roasted Balsamic Veg Mix,,,,46.48,Kgs,1) Batch ingredients together.
,,,1863,,,1469,Steamed Broccoli (Oven T),,12.6995,Kgs,
,,,1863,,,1864,Balsamic Roasted Red Peppers (Oven T),,16.3823,Kgs,
,,,1863,,,1935,Universal Medium Diced Roasted Yam (Oven T),,17.3983,Kgs,
OvenT - 023,,3,2480,https://eatbetterday.ca/admin/ingredients/2480,Roasted Green Cabbage,,,,5.4495,Kgs,"1) Mise all ingredients.
2) Toss the cabbage with oil and seasoning.
3) Amount of cabbage per tray 1.5 kg
4) The oven setting is ""grilled vegetables"", darkness on 3, 8 minutes.
5) Place on trays in oven to dry out overnight."
,,,2480,,,44,Canola Oil,,0.7871,Kgs,
,,,2480,,,2101,Montreal Steak Spice,,0.1514,Kgs,
,,,2480,,,2479,Large Dice Green Cabbage (Veg T),,8.6586,Kgs,
Oven - 018,Fri,3,2792,https://eatbetterday.ca/admin/ingredients/2792,Sauced Italian Veg Medley,,,,47,Kgs,"1) Weigh out ingredients. Split between multiple bins to make sure bins are not too full or too heavy.
2) If grey bins are too full to mix, transfer one bin at a time into a large black bin to mix well using gloves. Then place the mixture back into the grey bin.
3) Weigh each container. Lid, label with the date, your initial and the weight."
,,,2792,,,483,Quick Blanched Green Beans (Veg T),,5.7846,Kgs,
,,,2792,,,1813,"Stanislaus, Al Dente Pasta, Sauce",,13.1469,Kgs,
,,,2792,,,2253,Half-Moon Cut Seared Zucchini (Veg T),,16.4007,Kgs,
,,,2792,,,2793,Oven Roasted Cherry Tomatoes (Oven T),,11.7336,Kgs,
Oven - 018,Tue,3,1769,https://eatbetterday.ca/admin/ingredients/1769,Sesame Seed Mix,,,,0.482,Kgs,"-**CHECK FOR OLD STOCK FIRST** - Mix equal weights of black and white sesame seeds into a large storage container, make a large batch, and completely fill the jug.
1) Weigh and label."
,,,1769,,,3,Black Sesame Seeds (*),,0.241,Kgs,
,,,1769,,,19,White Sesame Seeds,,0.241,Kgs,
Oven - 018,Tue,3,2132,https://eatbetterday.ca/admin/ingredients/2132,Steamed Spinach,,,,10.5,Kgs,"Preheat the rationale for max steam, low fan.
1) Steam for 2-3 mins on max steam.
2) Once cool enough toss in sesame oil.
3) Weigh and label"
,,,2132,,,17,Soya And Sesame Oil,,0.4134,Kgs,
,,,2132,,,134,Fresh Baby Spinach,,13.9724,Kgs,
Oven - 018,Fri,4,1599,https://eatbetterday.ca/admin/ingredients/1599,Butter Chix Rice (Oven F),,,2%,48.7143,Kgs,"1) Batch rice with frozen peas, and coconut ensuring even distribution - Weigh and label - make sure final weight is recorded in the master list"
,,,1599,,,160,Frozen Peas (No Name),,9.1808,Kgs,
,,,1599,,,212,Aromatic Basmati Rice (Oven T),,36.7231,Kgs,
,,,1599,,,1749,Shredded Toasted Coconut,,1.8362,Kgs,
Oven - 018,Fri,4,1365,https://eatbetterday.ca/admin/ingredients/1365,Red Quinoa Mix,,,,15.54,Kgs,"1) Mise out all ingredients.
2) Thoughly mix all ingredients together. (Make sure quinoa is cold first) -Weigh and label."
,,,1365,,,252,Small Punch Dice Red Onion (Veg W),,1.8473,Kgs,
,,,1365,,,965,Oven Baked Tri Colored Quinoa (Oven T),,11.0373,Kgs,
,,,1365,,,1121,Small Punch Diced Red Pepper (Veg T),,2.6554,Kgs,
Pro - 012,Wed,1,2126,https://eatbetterday.ca/admin/ingredients/2126,Bulgogi Beef Sauce,,,,6.6211,Kgs,"1) Mise all ingredients.
2) Rough chop green onions needed, use the whites and the greens of the onion.
3) Combine all ingredients in a bucket. and blend with an immersion blender until all products are fully incorporated.
4) Weigh and label."
,,,2126,,,18,(1427356) - Kikkoman Tamari Soy Sauce,,1.725,Kgs,
,,,2126,,,50,(2343116) - Green Onions,,0.5227,Kgs,
,,,2126,,,67,Cane Sugar,,0.8712,Kgs,
,,,2126,,,102,(2171605) - Minced Garlic,,0.3659,Kgs,
,,,2126,,,188,Kirkland Signature Organic Maple Syrup,,2.7878,Kgs,
,,,2126,,,312,Rice Wine Vinegar,,0.575,Kgs,
,,,2126,,,550,Minced Ginger (Veg W),,0.0958,Kgs,
Pro - 012,Wed,1,2775,https://eatbetterday.ca/admin/ingredients/2775,Butter Chicken Marinate,,,,5.2489,Kgs,"1) Mise all ingredients.
2) Mix in pail. Weigh and label."
,,,2775,,,44,Canola Oil,,4.6865,Kgs,
,,,2775,,,61,Ground Turmeric,,0.1875,Kgs,
,,,2775,,,146,Paprika,,0.1875,Kgs,
,,,2775,,,149,Garlic Powder (Kasuku Brand),,0.1875,Kgs,
Pro - 012,Wed,1,2538,https://eatbetterday.ca/admin/ingredients/2538,Defrost Chorizo,,,,27.1089,Kgs,"1) Pull Chorizo Logs from the freezer onto sheet trays
2) Label with the name, date and weight with your initials."
,,,2538,,,2447,(1349379) - Maple Leaf Raw Scratch Meat Chorizo,,31.1753,Kgs,
Pro - 012,Wed,1,2818,https://eatbetterday.ca/admin/ingredients/2818,Defrost Stew Beef,,,,22.5671,Kgs,"1) Pull Packs of stew beef from the freezer and place them on sheet trays.
2) Label the trays with the name, weight, date, and your initials."
,,,2818,,,2742,Intercity Custom Meats 1In Diced Beef,,22.7927,Kgs,
Pro - 012,Wed,1,2155,https://eatbetterday.ca/admin/ingredients/2155,Greek Chicken Marinade,,,,4.8377,Kgs,"1) Place all ingredients into a home depot bucket.
2) Whisk to combine all ingredients. ***This chicken is on the menu every week, we can make in bulk but ask your inventory manager before making large scale batches***"
,,,2155,,,109,Lemon Juice,,0.4031,Kgs,
,,,2155,,,318,Clubhouse Greek Spice Blend,,0.4031,Kgs,
,,,2155,,,2062,Italian Chicken Marinade (Pro W),,4.0314,Kgs,
Pro - 012,Wed,1,2569,https://eatbetterday.ca/admin/ingredients/2569,Parm + Almond Garnish,,,,2.288,Kgs,"1) Mix both products together.
2) Weigh, label and place in the fridge."
,,,2569,,,1882,Roasted Sliced Almonds (Oven W),,1.1059,Kgs,
,,,2569,,,2348,Shredded Parmesan Cheese,,1.2042,Kgs,
Protein - 021,Tue,1,2380,https://eatbetterday.ca/admin/ingredients/2380,Peru Blackened Chicken Marinade,,,,3.5319,Kgs,"1) Combine all ingredients into a bowl.
2) Using gloves or a whisk, mix to combine.
3) Transfer into an appropriate sized container and weigh the mixture. Lid the container and label with the name, weight, date and your initials."
